ano,zona,sigla_partido,cargo,turno,votos_nominais,votos_nao_nominais
2006,1,PSDB,presidente,1,5331,0
2006,1,PSDC,presidente,1,15,0
2006,1,PSDC,presidente,1,15,0
2006,1,PSL,presidente,1,9,0
2006,1,PSL,presidente,1,9,0
2006,1,PSOL,presidente,1,3972,0
2006,1,PSOL,presidente,1,3972,0
2006,1,PT,presidente,1,9863,0
2006,1,PT,presidente,1,9863,0
2006,1,PC do B,senador,1,6926,0
2006,1,PCB,senador,1,58,0
2006,1,PDT,senador,1,235,0
2006,1,PHS,senador,1,8,0
2006,1,PP,senador,1,6207,0
2006,1,PRB,senador,1,723,0
2006,1,PRP,senador,1,11,0
2006,1,PSDB,senador,1,1012,0
2006,1,PSDC,senador,1,1,0
2006,1,PSL,senador,1,24,0
2006,1,PV,senador,1,2284,0
2006,2,PAN,deputado estadual,1,1074,39
2006,2,PC do B,deputado estadual,1,648,200
2006,2,PCB,deputado estadual,1,21,22
2006,2,PDT,deputado estadual,1,2878,324
2006,2,PFL,deputado estadual,1,4527,388
2006,2,PHS,deputado estadual,1,295,27
2006,2,PL,deputado estadual,1,702,76
2006,2,PMDB,deputado estadual,1,7645,640
2006,2,PMN,deputado estadual,1,866,25
2006,2,PP,deputado estadual,1,760,251
2006,2,PPS,deputado estadual,1,851,194
2006,2,PRB,deputado estadual,1,316,197
2006,2,PRONA,deputado estadual,1,444,102
2006,2,PRP,deputado estadual,1,1280,42
2006,2,PRTB,deputado estadual,1,102,10
2006,2,PSB,deputado estadual,1,534,38
2006,2,PSC,deputado estadual,1,2026,74
2006,2,PSDB,deputado estadual,1,1555,300
2006,2,PSDC,deputado estadual,1,241,9
2006,2,PSL,deputado estadual,1,55,14
2006,2,PSOL,deputado estadual,1,216,333
2006,2,PSTU,deputado estadual,1,29,25
2006,2,PT,deputado estadual,1,2230,790
2006,2,PT do B,deputado estadual,1,592,31
2006,2,PTB,deputado estadual,1,501,73
2006,2,PTC,deputado estadual,1,84,12
2006,2,PTN,deputado estadual,1,38,7
2006,2,PV,deputado estadual,1,266,116
2006,2,PAN,deputado federal,1,161,13
2006,2,PC do B,deputado federal,1,600,121
2006,2,PCB,deputado federal,1,41,31
2006,2,PDT,deputado federal,1,2193,260
2006,2,PFL,deputado federal,1,6414,300
2006,2,PHS,deputado federal,1,314,15
2006,2,PL,deputado federal,1,927,36
2006,2,PMDB,deputado federal,1,3802,479
2006,2,PMN,deputado federal,1,203,29
2006,2,PP,deputado federal,1,1924,133
2006,2,PPS,deputado federal,1,1485,114
2006,2,PRB,deputado federal,1,1681,163
2006,2,PRONA,deputado federal,1,667,76
2006,2,PRP,deputado federal,1,40,49
2006,2,PRTB,deputado federal,1,85,12
2006,2,PSB,deputado federal,1,551,22
2006,2,PSC,deputado federal,1,908,53
2006,2,PSDB,deputado federal,1,2274,253
2006,2,PSDC,deputado federal,1,227,9
2006,2,PSL,deputado federal,1,47,10
2006,2,PSOL,deputado federal,1,1008,350
2006,2,PSTU,deputado federal,1,158,14
2006,2,PT,deputado federal,1,2620,897
2006,2,PT do B,deputado federal,1,414,19
2006,2,PTB,deputado federal,1,883,33
2006,2,PTC,deputado federal,1,45,6
2006,2,PTN,deputado federal,1,83,8
2006,2,PV,deputado federal,1,1372,73
2006,2,PCO,governador,1,22,0
2006,2,PDT,governador,1,650,0
2006,2,PMDB,governador,1,13008,0
2006,2,PPS,governador,1,10505,0
2006,2,PRB,governador,1,6957,0
2006,2,PRP,governador,1,37,0
2006,2,PSDB,governador,1,1780,0
2006,2,PSDC,governador,1,16,0
2006,2,PSL,governador,1,21,0
2006,2,PSOL,governador,1,592,0
2006,2,PT,governador,1,2680,0
2006,2,PDT,presidente,1,1696,0
2006,2,PDT,presidente,1,1696,0
2006,2,PRP,presidente,1,75,0
2006,2,PRP,presidente,1,75,0
2006,2,PSDB,presidente,1,9718,0
2006,2,PSDB,presidente,1,9718,0
2006,2,PSDC,presidente,1,35,0
2006,2,PSDC,presidente,1,35,0
2006,2,PSL,presidente,1,19,0
2006,2,PSL,presidente,1,19,0
2006,2,PSOL,presidente,1,7042,0
2006,2,PSOL,presidente,1,7042,0
2006,2,PT,presidente,1,17533,0
2006,2,PT,presidente,1,17533,0
2006,2,PC do B,senador,1,12587,0
2006,2,PCB,senador,1,81,0
2006,2,PDT,senador,1,333,0
2006,2,PHS,senador,1,4,0
2006,2,PP,senador,1,11655,0
2006,2,PRB,senador,1,1979,0
2006,2,PRP,senador,1,30,0
2006,2,PSDB,senador,1,1766,0
2006,2,PSDC,senador,1,3,0
2006,2,PSL,senador,1,24,0
2006,2,PV,senador,1,3266,0
2006,3,PAN,deputado estadual,1,98,5
2006,3,PC do B,deputado estadual,1,829,112
2006,3,PCB,deputado estadual,1,81,30
2006,3,PDT,deputado estadual,1,2371,269
2006,3,PFL,deputado estadual,1,4661,252
2006,3,PHS,deputado estadual,1,260,9
2006,3,PL,deputado estadual,1,208,27
2006,3,PMDB,deputado estadual,1,2821,211
2006,3,PMN,deputado estadual,1,542,13
2006,3,PP,deputado estadual,1,904,126
2006,3,PPS,deputado estadual,1,1498,240
2006,3,PRB,deputado estadual,1,68,49
2006,3,PRONA,deputado estadual,1,262,48
2006,3,PRP,deputado estadual,1,67,9
2006,3,PRTB,deputado estadual,1,59,7
2006,3,PSB,deputado estadual,1,762,33
2006,3,PSC,deputado estadual,1,671,31
2006,3,PSDB,deputado estadual,1,2242,574
2006,3,PSDC,deputado estadual,1,108,1
2006,3,PSL,deputado estadual,1,43,16
2006,3,PSOL,deputado estadual,1,992,469
2006,3,PSTU,deputado estadual,1,42,29
2006,3,PT,deputado estadual,1,4913,551
2006,3,PT do B,deputado estadual,1,230,10
2006,3,PTB,deputado estadual,1,459,29
2006,3,PTC,deputado estadual,1,39,5
2006,3,PTN,deputado estadual,1,18,8
2006,3,PV,deputado estadual,1,820,553
2006,3,PAN,deputado federal,1,68,1
2006,3,PC do B,deputado federal,1,419,78
2006,3,PCB,deputado federal,1,129,16
2006,3,PDT,deputado federal,1,1729,162
2006,3,PFL,deputado federal,1,3463,148
2006,3,PHS,deputado federal,1,189,8
2006,3,PL,deputado federal,1,301,18
2006,3,PMDB,deputado federal,1,1773,125
2006,3,PMN,deputado federal,1,140,13
2006,3,PP,deputado federal,1,1285,65
2006,3,PPS,deputado federal,1,2349,93
2006,3,PRB,deputado federal,1,100,30
2006,3,PRONA,deputado federal,1,421,37
2006,3,PRP,deputado federal,1,23,6
2006,3,PRTB,deputado federal,1,55,5
2006,3,PSB,deputado federal,1,584,17
2006,3,PSC,deputado federal,1,466,13
2006,3,PSDB,deputado federal,1,1847,445
2006,3,PSDC,deputado federal,1,44,2
2006,3,PSL,deputado federal,1,77,12
2006,3,PSOL,deputado federal,1,2178,301
2006,3,PSTU,deputado federal,1,236,12
2006,3,PT,deputado federal,1,2577,496
2006,3,PT do B,deputado federal,1,186,10
2006,3,PTB,deputado federal,1,494,17
2006,3,PTC,deputado federal,1,21,5
2006,3,PTN,deputado federal,1,46,6
2006,3,PV,deputado federal,1,6763,192
2006,3,PCO,governador,1,13,0
2006,3,PDT,governador,1,482,0
2006,3,PMDB,governador,1,5804,0
2006,3,PPS,governador,1,17243,0
2006,3,PRB,governador,1,1924,0
2006,3,PRP,governador,1,15,0
2006,3,PSDB,governador,1,2453,0
2006,3,PSDC,governador,1,7,0
2006,3,PSL,governador,1,9,0
2006,3,PSOL,governador,1,1030,0
2006,3,PT,governador,1,2420,0
2006,3,PDT,presidente,1,3537,0
2006,3,PDT,presidente,1,3537,0
2006,3,PRP,presidente,1,26,0
2006,3,PRP,presidente,1,26,0
2006,3,PSDB,presidente,1,14715,0
2006,3,PSDB,presidente,1,14715,0
2006,3,PSDC,presidente,1,25,0
2006,3,PSDC,presidente,1,25,0
2006,3,PSL,presidente,1,20,0
2006,3,PSL,presidente,1,20,0
2006,3,PSOL,presidente,1,5429,0
2006,3,PSOL,presidente,1,5429,0
2006,3,PT,presidente,1,8224,0
2006,3,PT,presidente,1,8224,0
2006,3,PC do B,senador,1,10829,0
2006,3,PCB,senador,1,318,0
2006,3,PDT,senador,1,286,0
2006,3,PHS,senador,1,3,0
2006,3,PP,senador,1,8443,0
2006,3,PRB,senador,1,364,0
2006,3,PRP,senador,1,3,0
2006,3,PSDB,senador,1,1318,0
2006,3,PSDC,senador,1,5,0
2006,3,PSL,senador,1,28,0
2006,3,PV,senador,1,6407,0
2006,4,PAN,deputado estadual,1,149,7
2006,4,PC do B,deputado estadual,1,1042,120
2006,4,PCB,deputado estadual,1,65,22
2006,4,PDT,deputado estadual,1,2565,290
2006,4,PFL,deputado estadual,1,3301,296
2006,4,PHS,deputado estadual,1,300,18
2006,4,PL,deputado estadual,1,294,39
2006,4,PMDB,deputado estadual,1,3327,274
2006,4,PMN,deputado estadual,1,1382,25
2006,4,PP,deputado estadual,1,1076,154
2006,4,PPS,deputado estadual,1,1461,317
2006,4,PRB,deputado estadual,1,92,75
2006,4,PRONA,deputado estadual,1,299,61
2006,4,PRP,deputado estadual,1,143,6
2006,4,PRTB,deputado estadual,1,112,12
2006,4,PSB,deputado estadual,1,1227,56
2006,4,PSC,deputado estadual,1,815,31
2006,4,PSDB,deputado estadual,1,3329,631
2006,4,PSDC,deputado estadual,1,100,3
2006,4,PSL,deputado estadual,1,48,13
2006,4,PSOL,deputado estadual,1,1074,528
2006,4,PSTU,deputado estadual,1,50,26
2006,4,PT,deputado estadual,1,5908,750
2006,4,PT do B,deputado estadual,1,315,12
2006,4,PTB,deputado estadual,1,397,41
2006,4,PTC,deputado estadual,1,50,11
2006,4,PTN,deputado estadual,1,37,14
2006,4,PV,deputado estadual,1,1088,664
2006,4,PAN,deputado federal,1,84,4
2006,4,PC do B,deputado federal,1,432,124
2006,4,PCB,deputado federal,1,101,26
2006,4,PDT,deputado federal,1,1783,181
2006,4,PFL,deputado federal,1,3652,129
2006,4,PHS,deputado federal,1,134,9
2006,4,PL,deputado federal,1,396,18
2006,4,PMDB,deputado federal,1,2155,219
2006,4,PMN,deputado federal,1,190,29
2006,4,PP,deputado federal,1,1383,91
2006,4,PPS,deputado federal,1,2982,93
2006,4,PRB,deputado federal,1,158,60
2006,4,PRONA,deputado federal,1,347,59
2006,4,PRP,deputado federal,1,23,9
2006,4,PRTB,deputado federal,1,162,6
2006,4,PSB,deputado federal,1,1050,37
2006,4,PSC,deputado federal,1,598,17
2006,4,PSDB,deputado federal,1,2242,465
2006,4,PSDC,deputado federal,1,68,7
2006,4,PSL,deputado federal,1,76,9
2006,4,PSOL,deputado federal,1,2283,297
2006,4,PSTU,deputado federal,1,166,9
2006,4,PT,deputado federal,1,3181,620
2006,4,PT do B,deputado federal,1,214,7
2006,4,PTB,deputado federal,1,560,17
2006,4,PTC,deputado federal,1,79,4
2006,4,PTN,deputado federal,1,54,3
2006,4,PV,deputado federal,1,8002,210
2006,4,PCO,governador,1,26,0
2006,4,PDT,governador,1,513,0
2006,4,PMDB,governador,1,7069,0
2006,4,PPS,governador,1,18830,0
2006,4,PRB,governador,1,2643,0
2006,4,PRP,governador,1,23,0
2006,4,PSDB,governador,1,2795,0
2006,4,PSDC,governador,1,7,0
2006,4,PSL,governador,1,11,0
2006,4,PSOL,governador,1,1137,0
2006,4,PT,governador,1,3339,0
2006,4,PDT,presidente,1,4304,0
2006,4,PDT,presidente,1,4304,0
2006,4,PRP,presidente,1,30,0
2006,4,PRP,presidente,1,30,0
2006,4,PSDB,presidente,1,15441,0
2006,4,PSDB,presidente,1,15441,0
2006,4,PSDC,presidente,1,25,0
2006,4,PSDC,presidente,1,25,0
2006,4,PSL,presidente,1,29,0
2006,4,PSL,presidente,1,29,0
2006,4,PSOL,presidente,1,6069,0
2006,4,PSOL,presidente,1,6069,0
2006,4,PT,presidente,1,10970,0
2006,4,PT,presidente,1,10970,0
2006,4,PC do B,senador,1,13029,0
2006,4,PCB,senador,1,319,0
2006,4,PDT,senador,1,276,0
2006,4,PHS,senador,1,2,0
2006,4,PP,senador,1,9152,0
2006,4,PRB,senador,1,717,0
2006,4,PRP,senador,1,7,0
2006,4,PSDB,senador,1,1678,0
2006,4,PSDC,senador,1,1,0
2006,4,PSL,senador,1,28,0
2006,4,PV,senador,1,7143,0
2006,5,PAN,deputado estadual,1,142,22
2006,5,PC do B,deputado estadual,1,1020,108
2006,5,PCB,deputado estadual,1,59,17
2006,5,PDT,deputado estadual,1,1955,246
2006,5,PFL,deputado estadual,1,2547,239
2006,5,PHS,deputado estadual,1,282,10
2006,5,PL,deputado estadual,1,270,33
2006,5,PMDB,deputado estadual,1,2687,244
2006,5,PMN,deputado estadual,1,902,14
2006,5,PP,deputado estadual,1,1013,115
2006,5,PPS,deputado estadual,1,1012,179
2006,5,PRB,deputado estadual,1,86,48
2006,5,PRONA,deputado estadual,1,229,50
2006,5,PRP,deputado estadual,1,122,2
2006,5,PRTB,deputado estadual,1,69,5
2006,5,PSB,deputado estadual,1,719,34
2006,5,PSC,deputado estadual,1,568,27
2006,5,PSDB,deputado estadual,1,2227,425
2006,5,PSDC,deputado estadual,1,71,9
2006,5,PSL,deputado estadual,1,53,12
2006,5,PSOL,deputado estadual,1,616,371
2006,5,PSTU,deputado estadual,1,24,14
2006,5,PT,deputado estadual,1,3848,416
2006,5,PT do B,deputado estadual,1,342,15
2006,5,PTB,deputado estadual,1,359,35
2006,5,PTC,deputado estadual,1,57,7
2006,5,PTN,deputado estadual,1,26,2
2006,5,PV,deputado estadual,1,607,377
2006,5,PAN,deputado federal,1,75,5
2006,5,PC do B,deputado federal,1,360,72
2006,5,PCB,deputado federal,1,105,16
2006,5,PDT,deputado federal,1,1165,134
2006,5,PFL,deputado federal,1,3425,120
2006,5,PHS,deputado federal,1,135,5
2006,5,PL,deputado federal,1,405,10
2006,5,PMDB,deputado federal,1,1797,143
2006,5,PMN,deputado federal,1,120,22
2006,5,PP,deputado federal,1,1466,71
2006,5,PPS,deputado federal,1,1803,90
2006,5,PRB,deputado federal,1,122,42
2006,5,PRONA,deputado federal,1,279,33
2006,5,PRP,deputado federal,1,30,7
2006,5,PRTB,deputado federal,1,50,4
2006,5,PSB,deputado federal,1,551,9
2006,5,PSC,deputado federal,1,369,12
2006,5,PSDB,deputado federal,1,1790,362
2006,5,PSDC,deputado federal,1,63,6
2006,5,PSL,deputado federal,1,84,13
2006,5,PSOL,deputado federal,1,1294,263
2006,5,PSTU,deputado federal,1,141,7
2006,5,PT,deputado federal,1,2276,402
2006,5,PT do B,deputado federal,1,182,4
2006,5,PTB,deputado federal,1,508,12
2006,5,PTC,deputado federal,1,18,3
2006,5,PTN,deputado federal,1,34,3
2006,5,PV,deputado federal,1,4725,135
2006,5,PCO,governador,1,15,0
2006,5,PDT,governador,1,375,0
2006,5,PMDB,governador,1,5810,0
2006,5,PPS,governador,1,13127,0
2006,5,PRB,governador,1,2219,0
2006,5,PRP,governador,1,11,0
2006,5,PSDB,governador,1,1943,0
2006,5,PSDC,governador,1,9,0
2006,5,PSL,governador,1,22,0
2006,5,PSOL,governador,1,815,0
2006,5,PT,governador,1,1989,0
2006,5,PDT,presidente,1,2343,0
2006,5,PDT,presidente,1,2343,0
2006,5,PRP,presidente,1,22,0
2006,5,PRP,presidente,1,22,0
2006,5,PSDB,presidente,1,12128,0
2006,5,PSDB,presidente,1,12128,0
2006,5,PSDC,presidente,1,19,0
2006,5,PSDC,presidente,1,19,0
2006,5,PSL,presidente,1,22,0
2006,5,PSL,presidente,1,22,0
2006,5,PSOL,presidente,1,4730,0
2006,5,PSOL,presidente,1,4730,0
2006,5,PT,presidente,1,7427,0
2006,5,PT,presidente,1,7427,0
2006,5,PC do B,senador,1,8800,0
2006,5,PCB,senador,1,205,0
2006,5,PDT,senador,1,203,0
2006,5,PHS,senador,1,9,0
2006,5,PP,senador,1,7512,0
2006,5,PRB,senador,1,469,0
2006,5,PRP,senador,1,5,0
2006,5,PSDB,senador,1,1257,0
2006,5,PSDC,senador,1,5,0
2006,5,PSL,senador,1,36,0
2006,5,PV,senador,1,4709,0
2006,6,PAN,deputado estadual,1,140,7
2006,6,PC do B,deputado estadual,1,930,102
2006,6,PCB,deputado estadual,1,36,21
2006,6,PDT,deputado estadual,1,1871,226
2006,6,PFL,deputado estadual,1,2431,201
2006,6,PHS,deputado estadual,1,259,12
2006,6,PL,deputado estadual,1,209,31
2006,6,PMDB,deputado estadual,1,3235,245
2006,6,PMN,deputado estadual,1,724,17
2006,6,PP,deputado estadual,1,779,107
2006,6,PPS,deputado estadual,1,793,209
2006,6,PRB,deputado estadual,1,105,37
2006,6,PRONA,deputado estadual,1,283,50
2006,6,PRP,deputado estadual,1,94,5
2006,6,PRTB,deputado estadual,1,62,7
2006,6,PSB,deputado estadual,1,896,32
2006,6,PSC,deputado estadual,1,860,39
2006,6,PSDB,deputado estadual,1,1264,318
2006,6,PSDC,deputado estadual,1,123,5
2006,6,PSL,deputado estadual,1,55,9
2006,6,PSOL,deputado estadual,1,479,432
2006,6,PSTU,deputado estadual,1,63,25
2006,6,PT,deputado estadual,1,3945,516
2006,6,PT do B,deputado estadual,1,451,12
2006,6,PTB,deputado estadual,1,382,21
2006,6,PTC,deputado estadual,1,37,9
2006,6,PTN,deputado estadual,1,20,7
2006,6,PV,deputado estadual,1,395,257
2006,6,PAN,deputado federal,1,36,9
2006,6,PC do B,deputado federal,1,466,86
2006,6,PCB,deputado federal,1,53,19
2006,6,PDT,deputado federal,1,1212,189
2006,6,PFL,deputado federal,1,2991,130
2006,6,PHS,deputado federal,1,153,7
2006,6,PL,deputado federal,1,383,14
2006,6,PMDB,deputado federal,1,1639,156
2006,6,PMN,deputado federal,1,165,14
2006,6,PP,deputado federal,1,1254,75
2006,6,PPS,deputado federal,1,1831,84
2006,6,PRB,deputado federal,1,154,30
2006,6,PRONA,deputado federal,1,273,44
2006,6,PRP,deputado federal,1,37,6
2006,6,PRTB,deputado federal,1,37,4
2006,6,PSB,deputado federal,1,618,20
2006,6,PSC,deputado federal,1,581,19
2006,6,PSDB,deputado federal,1,1248,293
2006,6,PSDC,deputado federal,1,76,5
2006,6,PSL,deputado federal,1,64,10
2006,6,PSOL,deputado federal,1,1716,322
2006,6,PSTU,deputado federal,1,243,9
2006,6,PT,deputado federal,1,2301,502
2006,6,PT do B,deputado federal,1,200,5
2006,6,PTB,deputado federal,1,508,14
2006,6,PTC,deputado federal,1,18,3
2006,6,PTN,deputado federal,1,60,4
2006,6,PV,deputado federal,1,3268,151
2006,6,PCO,governador,1,10,0
2006,6,PDT,governador,1,445,0
2006,6,PMDB,governador,1,5513,0
2006,6,PPS,governador,1,12472,0
2006,6,PRB,governador,1,1924,0
2006,6,PRP,governador,1,19,0
2006,6,PSDB,governador,1,1752,0
2006,6,PSDC,governador,1,12,0
2006,6,PSL,governador,1,8,0
2006,6,PSOL,governador,1,734,0
2006,6,PT,governador,1,2056,0
2006,6,PDT,presidente,1,2381,0
2006,6,PDT,presidente,1,2381,0
2006,6,PRP,presidente,1,47,0
2006,6,PRP,presidente,1,47,0
2006,6,PSDB,presidente,1,9828,0
2006,6,PSDB,presidente,1,9828,0
2006,6,PSDC,presidente,1,13,0
2006,6,PSDC,presidente,1,13,0
2006,6,PSL,presidente,1,14,0
2006,6,PSL,presidente,1,14,0
2006,6,PSOL,presidente,1,5146,0
2006,6,PSOL,presidente,1,5146,0
2006,6,PT,presidente,1,7864,0
2006,6,PT,presidente,1,7864,0
2006,6,PC do B,senador,1,9189,0
2006,6,PCB,senador,1,155,0
2006,6,PDT,senador,1,206,0
2006,6,PHS,senador,1,4,0
2006,6,PP,senador,1,6832,0
2006,6,PRB,senador,1,424,0
2006,6,PRP,senador,1,4,0
2006,6,PSDB,senador,1,1131,0
2006,6,PSDC,senador,1,5,0
2006,6,PSL,senador,1,22,0
2006,6,PV,senador,1,4071,0
2006,7,PAN,deputado estadual,1,187,14
2006,7,PC do B,deputado estadual,1,2228,158
2006,7,PCB,deputado estadual,1,93,28
2006,7,PDT,deputado estadual,1,4485,474
2006,7,PFL,deputado estadual,1,5223,456
2006,7,PHS,deputado estadual,1,573,25
2006,7,PL,deputado estadual,1,398,53
2006,7,PMDB,deputado estadual,1,6122,385
2006,7,PMN,deputado estadual,1,1106,29
2006,7,PP,deputado estadual,1,2272,197
2006,7,PPS,deputado estadual,1,1995,445
2006,7,PRB,deputado estadual,1,190,90
2006,7,PRONA,deputado estadual,1,527,88
2006,7,PRP,deputado estadual,1,148,17
2006,7,PRTB,deputado estadual,1,95,13
2006,7,PSB,deputado estadual,1,1805,67
2006,7,PSC,deputado estadual,1,1418,73
2006,7,PSDB,deputado estadual,1,3309,854
2006,7,PSDC,deputado estadual,1,213,12
2006,7,PSL,deputado estadual,1,164,23
2006,7,PSOL,deputado estadual,1,1314,938
2006,7,PSTU,deputado estadual,1,50,41
2006,7,PT,deputado estadual,1,7012,995
2006,7,PT do B,deputado estadual,1,757,26
2006,7,PTB,deputado estadual,1,1082,60
2006,7,PTC,deputado estadual,1,63,11
2006,7,PTN,deputado estadual,1,55,16
2006,7,PV,deputado estadual,1,1185,670
2006,7,PAN,deputado federal,1,49,8
2006,7,PC do B,deputado federal,1,960,160
2006,7,PCB,deputado federal,1,138,22
2006,7,PDT,deputado federal,1,2353,320
2006,7,PFL,deputado federal,1,6372,210
2006,7,PHS,deputado federal,1,309,20
2006,7,PL,deputado federal,1,603,21
2006,7,PMDB,deputado federal,1,2745,270
2006,7,PMN,deputado federal,1,320,16
2006,7,PP,deputado federal,1,3026,159
2006,7,PPS,deputado federal,1,4093,169
2006,7,PRB,deputado federal,1,268,52
2006,7,PRONA,deputado federal,1,611,70
2006,7,PRP,deputado federal,1,95,14
2006,7,PRTB,deputado federal,1,118,12
2006,7,PSB,deputado federal,1,1172,36
2006,7,PSC,deputado federal,1,1107,26
2006,7,PSDB,deputado federal,1,3012,647
2006,7,PSDC,deputado federal,1,126,4
2006,7,PSL,deputado federal,1,120,23
2006,7,PSOL,deputado federal,1,4444,609
2006,7,PSTU,deputado federal,1,457,14
2006,7,PT,deputado federal,1,4403,854
2006,7,PT do B,deputado federal,1,524,7
2006,7,PTB,deputado federal,1,1012,37
2006,7,PTC,deputado federal,1,41,10
2006,7,PTN,deputado federal,1,106,9
2006,7,PV,deputado federal,1,8145,282
2006,7,PCO,governador,1,32,0
2006,7,PDT,governador,1,760,0
2006,7,PMDB,governador,1,9683,0
2006,7,PPS,governador,1,29431,0
2006,7,PRB,governador,1,3523,0
2006,7,PRP,governador,1,33,0
2006,7,PSDB,governador,1,4277,0
2006,7,PSDC,governador,1,23,0
2006,7,PSL,governador,1,26,0
2006,7,PSOL,governador,1,1685,0
2006,7,PT,governador,1,3736,0
2006,7,PDT,presidente,1,5592,0
2006,7,PDT,presidente,1,5592,0
2006,7,PRP,presidente,1,71,0
2006,7,PRP,presidente,1,71,0
2006,7,PSDB,presidente,1,23694,0
2006,7,PSDB,presidente,1,23694,0
2006,7,PSDC,presidente,1,53,0
2006,7,PSDC,presidente,1,53,0
2006,7,PSL,presidente,1,38,0
2006,7,PSL,presidente,1,38,0
2006,7,PSOL,presidente,1,10311,0
2006,7,PSOL,presidente,1,10311,0
2006,7,PT,presidente,1,14100,0
2006,7,PT,presidente,1,14100,0
2006,7,PC do B,senador,1,18561,0
2006,7,PCB,senador,1,457,0
2006,7,PDT,senador,1,413,0
2006,7,PHS,senador,1,5,0
2006,7,PP,senador,1,14520,0
2006,7,PRB,senador,1,759,0
2006,7,PRP,senador,1,16,0
2006,7,PSDB,senador,1,2386,0
2006,7,PSDC,senador,1,7,0
2006,7,PSL,senador,1,38,0
2006,7,PV,senador,1,9948,0
2006,8,PAN,deputado estadual,1,211,19
2006,8,PC do B,deputado estadual,1,980,230
2006,8,PCB,deputado estadual,1,70,30
2006,8,PDT,deputado estadual,1,3079,302
2006,8,PFL,deputado estadual,1,3220,281
2006,8,PHS,deputado estadual,1,1907,48
2006,8,PL,deputado estadual,1,472,55
2006,8,PMDB,deputado estadual,1,9447,587
2006,8,PMN,deputado estadual,1,1307,47
2006,8,PP,deputado estadual,1,899,250
2006,8,PPS,deputado estadual,1,747,156
2006,8,PRB,deputado estadual,1,776,242
2006,8,PRONA,deputado estadual,1,515,147
2006,8,PRP,deputado estadual,1,1108,35
2006,8,PRTB,deputado estadual,1,55,8
2006,8,PSB,deputado estadual,1,526,45
2006,8,PSC,deputado estadual,1,889,78
2006,8,PSDB,deputado estadual,1,857,260
2006,8,PSDC,deputado estadual,1,743,20
2006,8,PSL,deputado estadual,1,31,16
2006,8,PSOL,deputado estadual,1,214,333
2006,8,PSTU,deputado estadual,1,24,19
2006,8,PT,deputado estadual,1,3067,853
2006,8,PT do B,deputado estadual,1,359,22
2006,8,PTB,deputado estadual,1,418,55
2006,8,PTC,deputado estadual,1,135,12
2006,8,PTN,deputado estadual,1,87,10
2006,8,PV,deputado estadual,1,357,91
2006,8,PAN,deputado federal,1,117,11
2006,8,PC do B,deputado federal,1,682,160
2006,8,PCB,deputado federal,1,124,40
2006,8,PDT,deputado federal,1,1972,250
2006,8,PFL,deputado federal,1,4569,200
2006,8,PHS,deputado federal,1,547,33
2006,8,PL,deputado federal,1,1072,29
2006,8,PMDB,deputado federal,1,3705,619
2006,8,PMN,deputado federal,1,677,34
2006,8,PP,deputado federal,1,1219,132
2006,8,PPS,deputado federal,1,1121,85
2006,8,PRB,deputado federal,1,2382,191
2006,8,PRONA,deputado federal,1,1223,98
2006,8,PRP,deputado federal,1,47,37
2006,8,PRTB,deputado federal,1,61,12
2006,8,PSB,deputado federal,1,678,22
2006,8,PSC,deputado federal,1,1420,26
2006,8,PSDB,deputado federal,1,1619,294
2006,8,PSDC,deputado federal,1,167,9
2006,8,PSL,deputado federal,1,41,13
2006,8,PSOL,deputado federal,1,927,329
2006,8,PSTU,deputado federal,1,101,12
2006,8,PT,deputado federal,1,4931,879
2006,8,PT do B,deputado federal,1,402,14
2006,8,PTB,deputado federal,1,774,36
2006,8,PTC,deputado federal,1,73,14
2006,8,PTN,deputado federal,1,102,16
2006,8,PV,deputado federal,1,1201,74
2006,8,PCO,governador,1,18,0
2006,8,PDT,governador,1,677,0
2006,8,PMDB,governador,1,13317,0
2006,8,PPS,governador,1,7946,0
2006,8,PRB,governador,1,9694,0
2006,8,PRP,governador,1,49,0
2006,8,PSDB,governador,1,1687,0
2006,8,PSDC,governador,1,22,0
2006,8,PSL,governador,1,21,0
2006,8,PSOL,governador,1,618,0
2006,8,PT,governador,1,3619,0
2006,8,PDT,presidente,1,1646,0
2006,8,PDT,presidente,1,1646,0
2006,8,PRP,presidente,1,74,0
2006,8,PRP,presidente,1,74,0
2006,8,PSDB,presidente,1,8214,0
2006,8,PSDB,presidente,1,8214,0
2006,8,PSDC,presidente,1,33,0
2006,8,PSDC,presidente,1,33,0
2006,8,PSL,presidente,1,25,0
2006,8,PSL,presidente,1,25,0
2006,8,PSOL,presidente,1,7304,0
2006,8,PSOL,presidente,1,7304,0
2006,8,PT,presidente,1,20197,0
2006,8,PT,presidente,1,20197,0
2006,8,PC do B,senador,1,13924,0
2006,8,PCB,senador,1,165,0
