,ano,sigla_partido,bairro,n_filiados
17146,2006,PT,Engenho da Rainha,51
17147,2006,PT,Engenho de Dentro,196
17148,2006,PT,Estácio,1
17149,2006,PT,Flamengo,253
17150,2006,PT,Freguesia (Ilha),51
17151,2006,PT,Freguesia (Jacarepaguá),377
17152,2006,PT,Galeão,87
17153,2006,PT,Gamboa,25
17154,2006,PT,Gardênia Azul,19
17155,2006,PT,Gericinó,7
17156,2006,PT,Glória,236
17157,2006,PT,Grajaú,200
17158,2006,PT,Guadalupe,263
17159,2006,PT,Guaratiba,131
17160,2006,PT,Gávea,83
17161,2006,PT,Higienópolis,119
17162,2006,PT,Honório Gurgel,73
17163,2006,PT,Humaitá,92
17164,2006,PT,Inhaúma,85
17165,2006,PT,Inhoaíba,198
17166,2006,PT,Ipanema,179
17167,2006,PT,Irajá,371
17168,2006,PT,Itanhangá,50
17169,2006,PT,Jacarepaguá,166
17170,2006,PT,Jacarezinho,110
17171,2006,PT,Jacaré,172
17172,2006,PT,Jardim América,185
17173,2006,PT,Jardim Botânico,121
17174,2006,PT,Jardim Carioca,85
17175,2006,PT,Jardim Guanabara,87
17176,2006,PT,Jardim Sulacap,52
17177,2006,PT,Lagoa,117
17178,2006,PT,Lapa,49
17179,2006,PT,Laranjeiras,412
17180,2006,PT,Leblon,162
17181,2006,PT,Leme,75
17182,2006,PT,Lins de Vasconcelos,75
17183,2006,PT,Madureira,212
17184,2006,PT,Magalhães Bastos,103
17185,2006,PT,Manguinhos,25
17186,2006,PT,Maracanã,123
17187,2006,PT,Marechal Hermes,261
17188,2006,PT,Maria da Graça,53
17189,2006,PT,Maré,245
17190,2006,PT,Moneró,49
17191,2006,PT,Méier,255
17192,2006,PT,Olaria,284
17193,2006,PT,Osvaldo Cruz,150
17194,2006,PT,Paciência,352
17195,2006,PT,Padre Miguel,474
17196,2006,PT,Paquetá,12
17197,2006,PT,Parada de Lucas,75
17198,2006,PT,Parque Anchieta,212
17199,2006,PT,Parque Colúmbia,85
17200,2006,PT,Pavuna,397
17201,2006,PT,Pechincha,140
17202,2006,PT,Pedra de Guaratiba,49
17203,2006,PT,Penha,684
17204,2006,PT,Penha Circular,200
17205,2006,PT,Piedade,215
17206,2006,PT,Pilares,232
17207,2006,PT,Portuguesa,67
17208,2006,PT,Praia da Bandeira,20
17209,2006,PT,Praça Seca,243
17210,2006,PT,Praça da Bandeira,31
17211,2006,PT,Quintino Bocaiúva,168
17212,2006,PT,Ramos,300
17213,2006,PT,Realengo,846
17214,2006,PT,Recreio dos Bandeirantes,178
17215,2006,PT,Riachuelo,41
17216,2006,PT,Ribeira,27
17217,2006,PT,Ricardo de Albuquerque,91
17218,2006,PT,Rio Comprido,160
17219,2006,PT,Rocha,98
17220,2006,PT,Rocha Miranda,115
17221,2006,PT,Rocinha,32
17222,2006,PT,Santa Cruz,866
17223,2006,PT,Santa Teresa,283
17224,2006,PT,Santo Cristo,45
17225,2006,PT,Santíssimo,185
17226,2006,PT,Saúde,34
17227,2006,PT,Senador Camará,861
17228,2006,PT,Senador Vasconcelos,86
17229,2006,PT,Sepetiba,154
17230,2006,PT,São Conrado,61
17231,2006,PT,São Cristóvão,124
17232,2006,PT,São Francisco Xavier,43
17233,2006,PT,Tanque,125
17234,2006,PT,Taquara,564
17235,2006,PT,Tauá,50
17236,2006,PT,Tijuca,865
17237,2006,PT,Todos os Santos,99
17238,2006,PT,Tomás Coelho,27
17239,2006,PT,Turiaçú,17
17240,2006,PT,Urca,64
17241,2006,PT,Vargem Grande,28
17242,2006,PT,Vargem Pequena,29
17243,2006,PT,Vasco da Gama,118
17244,2006,PT,Vaz Lobo,35
17245,2006,PT,Vicente de Carvalho,10
17246,2006,PT,Vidigal,178
17247,2006,PT,Vigário Geral,145
17248,2006,PT,Vila Isabel,345
17249,2006,PT,Vila Kosmos,58
17250,2006,PT,Vila Militar,22
17251,2006,PT,Vila Valqueire,115
17252,2006,PT,Vila da Penha,69
17253,2006,PT,Zumbi,7
17254,2006,PT,nao informado,1028
17255,2006,PT,Água Santa,12
17256,2006,PTB,Abolição,13
17257,2006,PTB,Acari,23
17258,2006,PTB,Alto da Boa Vista,14
17259,2006,PTB,Anchieta,21
17260,2006,PTB,Andaraí,80
17261,2006,PTB,Anil,39
17262,2006,PTB,Bancários,21
17263,2006,PTB,Bangu,357
17264,2006,PTB,Barra da Tijuca,136
17265,2006,PTB,Barros Filho,8
17266,2006,PTB,Benfica,75
17267,2006,PTB,Bento Ribeiro,136
17268,2006,PTB,Bonsucesso,76
17269,2006,PTB,Botafogo,150
17270,2006,PTB,Brás de Pina,112
17271,2006,PTB,Cachambi,48
17272,2006,PTB,Cacuia,8
17273,2006,PTB,Caju,7
17274,2006,PTB,Campinho,11
17275,2006,PTB,Campo Grande,364
17276,2006,PTB,Campo dos Afonsos,1
17277,2006,PTB,Cascadura,30
17278,2006,PTB,Catete,93
17279,2006,PTB,Cavalcanti,40
17280,2006,PTB,Centro,122
17281,2006,PTB,Cidade Nova,9
17282,2006,PTB,Cidade de Deus,30
17283,2006,PTB,Cocotá,32
17284,2006,PTB,Coelho Neto,129
17285,2006,PTB,Colégio,96
17286,2006,PTB,Complexo do Alemão,47
17287,2006,PTB,Copacabana,478
17288,2006,PTB,Cordovil,49
17289,2006,PTB,Cosme Velho,8
17290,2006,PTB,Cosmos,29
17291,2006,PTB,Costa Barros,10
17292,2006,PTB,Curicica,28
17293,2006,PTB,Del Castilho,35
17294,2006,PTB,Deodoro,52
17295,2006,PTB,Encantado,26
17296,2006,PTB,Engenheiro Leal,11
17297,2006,PTB,Engenho Novo,67
17298,2006,PTB,Engenho da Rainha,10
17299,2006,PTB,Engenho de Dentro,155
17300,2006,PTB,Estácio,1
17301,2006,PTB,Flamengo,95
17302,2006,PTB,Freguesia (Ilha),35
17303,2006,PTB,Freguesia (Jacarepaguá),162
17304,2006,PTB,Galeão,101
17305,2006,PTB,Gamboa,29
17306,2006,PTB,Gardênia Azul,10
17307,2006,PTB,Gericinó,3
17308,2006,PTB,Glória,170
17309,2006,PTB,Grajaú,78
17310,2006,PTB,Guadalupe,71
17311,2006,PTB,Guaratiba,62
17312,2006,PTB,Gávea,36
17313,2006,PTB,Higienópolis,60
17314,2006,PTB,Honório Gurgel,8
17315,2006,PTB,Humaitá,28
17316,2006,PTB,Inhaúma,50
17317,2006,PTB,Inhoaíba,32
17318,2006,PTB,Ipanema,74
17319,2006,PTB,Irajá,203
17320,2006,PTB,Itanhangá,26
17321,2006,PTB,Jacarepaguá,55
17322,2006,PTB,Jacarezinho,21
17323,2006,PTB,Jacaré,65
17324,2006,PTB,Jardim América,54
17325,2006,PTB,Jardim Botânico,44
17326,2006,PTB,Jardim Carioca,70
17327,2006,PTB,Jardim Guanabara,40
17328,2006,PTB,Jardim Sulacap,11
17329,2006,PTB,Lagoa,29
17330,2006,PTB,Lapa,22
17331,2006,PTB,Laranjeiras,76
17332,2006,PTB,Leblon,68
17333,2006,PTB,Leme,7
17334,2006,PTB,Lins de Vasconcelos,64
17335,2006,PTB,Madureira,195
17336,2006,PTB,Magalhães Bastos,15
17337,2006,PTB,Manguinhos,10
17338,2006,PTB,Maracanã,32
17339,2006,PTB,Marechal Hermes,146
17340,2006,PTB,Maria da Graça,24
17341,2006,PTB,Maré,111
17342,2006,PTB,Moneró,49
17343,2006,PTB,Méier,205
17344,2006,PTB,Olaria,36
17345,2006,PTB,Osvaldo Cruz,48
17346,2006,PTB,Paciência,133
17347,2006,PTB,Padre Miguel,135
17348,2006,PTB,Paquetá,2
17349,2006,PTB,Parada de Lucas,16
17350,2006,PTB,Parque Anchieta,52
17351,2006,PTB,Parque Colúmbia,67
17352,2006,PTB,Pavuna,87
17353,2006,PTB,Pechincha,76
17354,2006,PTB,Pedra de Guaratiba,13
17355,2006,PTB,Penha,112
17356,2006,PTB,Penha Circular,132
17357,2006,PTB,Piedade,77
17358,2006,PTB,Pilares,78
17359,2006,PTB,Portuguesa,101
17360,2006,PTB,Praia da Bandeira,18
17361,2006,PTB,Praça Seca,78
17362,2006,PTB,Praça da Bandeira,6
17363,2006,PTB,Quintino Bocaiúva,111
17364,2006,PTB,Ramos,123
17365,2006,PTB,Realengo,299
17366,2006,PTB,Recreio dos Bandeirantes,87
17367,2006,PTB,Riachuelo,15
17368,2006,PTB,Ribeira,37
17369,2006,PTB,Ricardo de Albuquerque,24
17370,2006,PTB,Rio Comprido,27
17371,2006,PTB,Rocha,31
17372,2006,PTB,Rocha Miranda,164
17373,2006,PTB,Rocinha,16
17374,2006,PTB,Santa Cruz,438
17375,2006,PTB,Santa Teresa,127
17376,2006,PTB,Santo Cristo,49
17377,2006,PTB,Santíssimo,27
17378,2006,PTB,Saúde,31
17379,2006,PTB,Senador Camará,49
17380,2006,PTB,Senador Vasconcelos,16
17381,2006,PTB,Sepetiba,41
17382,2006,PTB,São Conrado,61
17383,2006,PTB,São Cristóvão,144
17384,2006,PTB,São Francisco Xavier,5
17385,2006,PTB,Tanque,81
17386,2006,PTB,Taquara,140
17387,2006,PTB,Tauá,57
17388,2006,PTB,Tijuca,374
17389,2006,PTB,Todos os Santos,73
17390,2006,PTB,Tomás Coelho,7
17391,2006,PTB,Turiaçú,13
17392,2006,PTB,Urca,18
17393,2006,PTB,Vargem Grande,24
17394,2006,PTB,Vargem Pequena,6
17395,2006,PTB,Vasco da Gama,63
17396,2006,PTB,Vaz Lobo,39
17397,2006,PTB,Vicente de Carvalho,6
17398,2006,PTB,Vidigal,77
17399,2006,PTB,Vigário Geral,138
17400,2006,PTB,Vila Isabel,178
17401,2006,PTB,Vila Kosmos,33
17402,2006,PTB,Vila Militar,9
17403,2006,PTB,Vila Valqueire,55
17404,2006,PTB,Vila da Penha,15
17405,2006,PTB,Zumbi,8
17406,2006,PTB,nao informado,533
17407,2006,PTB,Água Santa,9
17408,2006,PTC,Acari,2
17409,2006,PTC,Alto da Boa Vista,21
17410,2006,PTC,Andaraí,78
17411,2006,PTC,Anil,3
17412,2006,PTC,Bancários,8
17413,2006,PTC,Bangu,214
17414,2006,PTC,Barra da Tijuca,52
17415,2006,PTC,Barros Filho,78
17416,2006,PTC,Benfica,53
17417,2006,PTC,Bento Ribeiro,7
17418,2006,PTC,Bonsucesso,73
17419,2006,PTC,Botafogo,16
17420,2006,PTC,Brás de Pina,7
17421,2006,PTC,Cachambi,4
17422,2006,PTC,Caju,10
17423,2006,PTC,Campinho,8
17424,2006,PTC,Campo Grande,194
17425,2006,PTC,Campo dos Afonsos,1
17426,2006,PTC,Cascadura,3
17427,2006,PTC,Catete,2
17428,2006,PTC,Centro,5
17429,2006,PTC,Cidade Nova,2
17430,2006,PTC,Cidade de Deus,31
17431,2006,PTC,Coelho Neto,14
17432,2006,PTC,Colégio,3
17433,2006,PTC,Complexo do Alemão,5
17434,2006,PTC,Copacabana,54
17435,2006,PTC,Cordovil,3
17436,2006,PTC,Cosmos,17
17437,2006,PTC,Costa Barros,19
17438,2006,PTC,Curicica,29
17439,2006,PTC,Del Castilho,1
17440,2006,PTC,Deodoro,19
17441,2006,PTC,Encantado,1
17442,2006,PTC,Engenheiro Leal,1
17443,2006,PTC,Engenho Novo,6
17444,2006,PTC,Engenho de Dentro,20
17445,2006,PTC,Flamengo,6
17446,2006,PTC,Freguesia (Ilha),13
17447,2006,PTC,Freguesia (Jacarepaguá),29
17448,2006,PTC,Galeão,25
17449,2006,PTC,Gamboa,2
17450,2006,PTC,Gardênia Azul,2
17451,2006,PTC,Gericinó,1
17452,2006,PTC,Glória,2
17453,2006,PTC,Grajaú,43
17454,2006,PTC,Guadalupe,101
17455,2006,PTC,Guaratiba,17
17456,2006,PTC,Gávea,12
17457,2006,PTC,Higienópolis,1
17458,2006,PTC,Honório Gurgel,30
17459,2006,PTC,Humaitá,5
17460,2006,PTC,Inhoaíba,32
17461,2006,PTC,Ipanema,8
17462,2006,PTC,Irajá,18
17463,2006,PTC,Itanhangá,5
17464,2006,PTC,Jacarepaguá,22
17465,2006,PTC,Jacarezinho,15
17466,2006,PTC,Jacaré,68
17467,2006,PTC,Jardim América,93
17468,2006,PTC,Jardim Botânico,5
17469,2006,PTC,Jardim Carioca,2
17470,2006,PTC,Jardim Guanabara,32
17471,2006,PTC,Jardim Sulacap,4
17472,2006,PTC,Lagoa,5
17473,2006,PTC,Lapa,4
17474,2006,PTC,Laranjeiras,4
17475,2006,PTC,Leblon,4
17476,2006,PTC,Leme,1
17477,2006,PTC,Lins de Vasconcelos,5
17478,2006,PTC,Madureira,4
17479,2006,PTC,Magalhães Bastos,5
17480,2006,PTC,Maracanã,10
17481,2006,PTC,Marechal Hermes,14
17482,2006,PTC,Maria da Graça,22
17483,2006,PTC,Maré,60
17484,2006,PTC,Moneró,21
17485,2006,PTC,Méier,30
17486,2006,PTC,Olaria,4
17487,2006,PTC,Osvaldo Cruz,11
17488,2006,PTC,Paciência,104
17489,2006,PTC,Padre Miguel,233
17490,2006,PTC,Paquetá,1
17491,2006,PTC,Parada de Lucas,1
17492,2006,PTC,Parque Anchieta,11
17493,2006,PTC,Parque Colúmbia,10
17494,2006,PTC,Pavuna,12
17495,2006,PTC,Pechincha,13
17496,2006,PTC,Pedra de Guaratiba,2
17497,2006,PTC,Penha,7
17498,2006,PTC,Penha Circular,12
17499,2006,PTC,Piedade,4
17500,2006,PTC,Portuguesa,45
17501,2006,PTC,Praça Seca,68
17502,2006,PTC,Praça da Bandeira,5
17503,2006,PTC,Quintino Bocaiúva,21
17504,2006,PTC,Ramos,160
17505,2006,PTC,Realengo,264
17506,2006,PTC,Recreio dos Bandeirantes,24
17507,2006,PTC,Riachuelo,3
17508,2006,PTC,Ribeira,1
17509,2006,PTC,Ricardo de Albuquerque,6
17510,2006,PTC,Rio Comprido,14
17511,2006,PTC,Rocha,18
17512,2006,PTC,Rocha Miranda,7
17513,2006,PTC,Rocinha,5
17514,2006,PTC,Santa Cruz,35
17515,2006,PTC,Santa Teresa,2
17516,2006,PTC,Santo Cristo,2
17517,2006,PTC,Santíssimo,3
17518,2006,PTC,Senador Camará,34
17519,2006,PTC,Senador Vasconcelos,15
17520,2006,PTC,Sepetiba,7
17521,2006,PTC,São Conrado,20
17522,2006,PTC,São Cristóvão,40
17523,2006,PTC,São Francisco Xavier,2
17524,2006,PTC,Tanque,13
17525,2006,PTC,Taquara,126
17526,2006,PTC,Tauá,13
17527,2006,PTC,Tijuca,315
17528,2006,PTC,Todos os Santos,6
17529,2006,PTC,Tomás Coelho,1
17530,2006,PTC,Turiaçú,2
17531,2006,PTC,Urca,4
17532,2006,PTC,Vargem Grande,3
17533,2006,PTC,Vargem Pequena,4
17534,2006,PTC,Vasco da Gama,80
17535,2006,PTC,Vaz Lobo,1
17536,2006,PTC,Vicente de Carvalho,1
17537,2006,PTC,Vidigal,2
17538,2006,PTC,Vigário Geral,90
17539,2006,PTC,Vila Isabel,102
17540,2006,PTC,Vila Kosmos,2
17541,2006,PTC,Vila Militar,4
17542,2006,PTC,Vila Valqueire,13
17543,2006,PTC,Vila da Penha,3
17544,2006,PTC,nao informado,154
17545,2006,PTC,Água Santa,3
17546,2006,PV,Alto da Boa Vista,1
17547,2006,PV,Anchieta,1
17548,2006,PV,Andaraí,6
17549,2006,PV,Anil,5
17550,2006,PV,Bancários,2
17551,2006,PV,Bangu,12
17552,2006,PV,Barra da Tijuca,38
17553,2006,PV,Barra de Guaratiba,2
17554,2006,PV,Benfica,3
17555,2006,PV,Bento Ribeiro,3
17556,2006,PV,Bonsucesso,1
17557,2006,PV,Botafogo,22
17558,2006,PV,Brás de Pina,5
17559,2006,PV,Cachambi,1
17560,2006,PV,Cacuia,2
17561,2006,PV,Caju,8
17562,2006,PV,Campinho,1
17563,2006,PV,Campo Grande,19
17564,2006,PV,Campo dos Afonsos,2
17565,2006,PV,Cascadura,1
17566,2006,PV,Catete,8
17567,2006,PV,Centro,8
17568,2006,PV,Cidade Nova,2
17569,2006,PV,Cidade de Deus,1
17570,2006,PV,Cocotá,1
17571,2006,PV,Coelho Neto,6
17572,2006,PV,Copacabana,50
17573,2006,PV,Cordovil,1
17574,2006,PV,Cosme Velho,6
17575,2006,PV,Costa Barros,2
17576,2006,PV,Curicica,7
17577,2006,PV,Deodoro,2
17578,2006,PV,Encantado,1
17579,2006,PV,Engenho Novo,1
17580,2006,PV,Engenho da Rainha,1
17581,2006,PV,Engenho de Dentro,9
17582,2006,PV,Flamengo,22
17583,2006,PV,Freguesia (Ilha),1
17584,2006,PV,Freguesia (Jacarepaguá),16
17585,2006,PV,Galeão,4
17586,2006,PV,Gamboa,3
17587,2006,PV,Gardênia Azul,4
17588,2006,PV,Glória,14
17589,2006,PV,Grajaú,6
17590,2006,PV,Guadalupe,3
17591,2006,PV,Guaratiba,5
17592,2006,PV,Gávea,25
17593,2006,PV,Higienópolis,2
17594,2006,PV,Humaitá,5
17595,2006,PV,Inhaúma,2
17596,2006,PV,Ipanema,15
17597,2006,PV,Irajá,10
17598,2006,PV,Itanhangá,1
17599,2006,PV,Jacarepaguá,20
17600,2006,PV,Jacaré,1
17601,2006,PV,Jardim América,1
17602,2006,PV,Jardim Botânico,15
17603,2006,PV,Jardim Carioca,2
17604,2006,PV,Jardim Guanabara,5
17605,2006,PV,Jardim Sulacap,1
17606,2006,PV,Lagoa,20
17607,2006,PV,Lapa,5
17608,2006,PV,Laranjeiras,30
17609,2006,PV,Leblon,29
17610,2006,PV,Leme,1
17611,2006,PV,Lins de Vasconcelos,2
17612,2006,PV,Madureira,5
17613,2006,PV,Magalhães Bastos,2
17614,2006,PV,Maracanã,3
17615,2006,PV,Marechal Hermes,2
17616,2006,PV,Maré,8
17617,2006,PV,Moneró,2
17618,2006,PV,Méier,12
17619,2006,PV,Olaria,6
17620,2006,PV,Osvaldo Cruz,3
17621,2006,PV,Paciência,4
17622,2006,PV,Padre Miguel,3
17623,2006,PV,Paquetá,1
17624,2006,PV,Parada de Lucas,2
17625,2006,PV,Parque Anchieta,5
17626,2006,PV,Pavuna,5
17627,2006,PV,Pedra de Guaratiba,6
17628,2006,PV,Penha,6
17629,2006,PV,Penha Circular,2
17630,2006,PV,Piedade,3
17631,2006,PV,Pilares,1
17632,2006,PV,Praça Seca,6
17633,2006,PV,Praça da Bandeira,1
17634,2006,PV,Quintino Bocaiúva,2
17635,2006,PV,Ramos,5
17636,2006,PV,Realengo,6
17637,2006,PV,Recreio dos Bandeirantes,25
17638,2006,PV,Riachuelo,1
17639,2006,PV,Ribeira,4
17640,2006,PV,Ricardo de Albuquerque,3
17641,2006,PV,Rio Comprido,5
17642,2006,PV,Rocha Miranda,2
17643,2006,PV,Rocinha,1
17644,2006,PV,Santa Cruz,10
17645,2006,PV,Santa Teresa,11
17646,2006,PV,Santo Cristo,3
17647,2006,PV,Santíssimo,2
17648,2006,PV,Saúde,1
17649,2006,PV,Senador Camará,2
17650,2006,PV,Senador Vasconcelos,3
17651,2006,PV,Sepetiba,1
17652,2006,PV,São Conrado,10
17653,2006,PV,São Cristóvão,8
17654,2006,PV,São Francisco Xavier,2
17655,2006,PV,Tanque,4
17656,2006,PV,Taquara,8
17657,2006,PV,Tauá,1
17658,2006,PV,Tijuca,32
17659,2006,PV,Todos os Santos,2
17660,2006,PV,Urca,3
17661,2006,PV,Vargem Grande,2
17662,2006,PV,Vargem Pequena,1
17663,2006,PV,Vasco da Gama,1
17664,2006,PV,Vaz Lobo,1
17665,2006,PV,Vicente de Carvalho,1
17666,2006,PV,Vidigal,1
17667,2006,PV,Vila Isabel,6
17668,2006,PV,Vila Kosmos,1
17669,2006,PV,Vila Militar,2
17670,2006,PV,Vila Valqueire,6
17671,2006,PV,Vila da Penha,1
17672,2006,PV,nao informado,44
17673,2006,REDE,Bancários,1
17674,2006,REDE,Bangu,4
17675,2006,REDE,Barra da Tijuca,1
17676,2006,REDE,Bonsucesso,1
17677,2006,REDE,Botafogo,2
17678,2006,REDE,Cachambi,1
17679,2006,REDE,Campo Grande,9
17680,2006,REDE,Cascadura,1
17681,2006,REDE,Cidade de Deus,1
17682,2006,REDE,Copacabana,4
17683,2006,REDE,Cosmos,2
17684,2006,REDE,Del Castilho,2
17685,2006,REDE,Engenho Novo,3
17686,2006,REDE,Flamengo,3
17687,2006,REDE,Galeão,1
17688,2006,REDE,Guaratiba,2
17689,2006,REDE,Gávea,2
17690,2006,REDE,Inhoaíba,1
17691,2006,REDE,Irajá,2
17692,2006,REDE,Jacarezinho,1
17693,2006,REDE,Laranjeiras,2
17694,2006,REDE,Moneró,3
17695,2006,REDE,Méier,1
17696,2006,REDE,Osvaldo Cruz,1
17697,2006,REDE,Paciência,1
17698,2006,REDE,Pavuna,1
17699,2006,REDE,Quintino Bocaiúva,1
17700,2006,REDE,Realengo,5
17701,2006,REDE,Recreio dos Bandeirantes,1
17702,2006,REDE,Riachuelo,1
17703,2006,REDE,Rio Comprido,2
17704,2006,REDE,Santa Cruz,4
17705,2006,REDE,Santíssimo,3
17706,2006,REDE,Senador Camará,1
17707,2006,REDE,Sepetiba,1
17708,2006,REDE,São Conrado,1
17709,2006,REDE,Taquara,2
17710,2006,REDE,Tijuca,2
17711,2006,REDE,Todos os Santos,2
17712,2006,REDE,Vargem Pequena,1
17713,2006,REDE,Vaz Lobo,2
17714,2006,REDE,Vila Isabel,1
17715,2006,REDE,Vila Valqueire,1
17716,2006,REPUBLICANOS,Acari,1
17717,2006,REPUBLICANOS,Alto da Boa Vista,1
17718,2006,REPUBLICANOS,Anchieta,14
17719,2006,REPUBLICANOS,Andaraí,3
17720,2006,REPUBLICANOS,Anil,2
17721,2006,REPUBLICANOS,Bangu,40
17722,2006,REPUBLICANOS,Barra da Tijuca,18
17723,2006,REPUBLICANOS,Benfica,23
17724,2006,REPUBLICANOS,Bento Ribeiro,3
17725,2006,REPUBLICANOS,Bonsucesso,5
17726,2006,REPUBLICANOS,Botafogo,13
17727,2006,REPUBLICANOS,Brás de Pina,8
17728,2006,REPUBLICANOS,Cachambi,7
17729,2006,REPUBLICANOS,Caju,2
17730,2006,REPUBLICANOS,Campinho,2
17731,2006,REPUBLICANOS,Campo Grande,63
17732,2006,REPUBLICANOS,Campo dos Afonsos,1
17733,2006,REPUBLICANOS,Cascadura,8
17734,2006,REPUBLICANOS,Catete,5
17735,2006,REPUBLICANOS,Cavalcanti,3
17736,2006,REPUBLICANOS,Centro,12
17737,2006,REPUBLICANOS,Cidade de Deus,1
17738,2006,REPUBLICANOS,Cocotá,2
17739,2006,REPUBLICANOS,Coelho Neto,1
17740,2006,REPUBLICANOS,Colégio,5
17741,2006,REPUBLICANOS,Complexo do Alemão,5
17742,2006,REPUBLICANOS,Copacabana,23
17743,2006,REPUBLICANOS,Cordovil,43
17744,2006,REPUBLICANOS,Cosme Velho,3
17745,2006,REPUBLICANOS,Cosmos,8
17746,2006,REPUBLICANOS,Costa Barros,4
17747,2006,REPUBLICANOS,Curicica,5
17748,2006,REPUBLICANOS,Del Castilho,8
17749,2006,REPUBLICANOS,Deodoro,1
17750,2006,REPUBLICANOS,Encantado,2
17751,2006,REPUBLICANOS,Engenheiro Leal,2
17752,2006,REPUBLICANOS,Engenho Novo,9
17753,2006,REPUBLICANOS,Engenho da Rainha,4
17754,2006,REPUBLICANOS,Engenho de Dentro,9
17755,2006,REPUBLICANOS,Flamengo,4
17756,2006,REPUBLICANOS,Freguesia (Ilha),6
17757,2006,REPUBLICANOS,Freguesia (Jacarepaguá),13
17758,2006,REPUBLICANOS,Galeão,2
17759,2006,REPUBLICANOS,Glória,3
17760,2006,REPUBLICANOS,Grajaú,2
17761,2006,REPUBLICANOS,Guadalupe,8
17762,2006,REPUBLICANOS,Guaratiba,4
17763,2006,REPUBLICANOS,Gávea,6
17764,2006,REPUBLICANOS,Higienópolis,12
17765,2006,REPUBLICANOS,Honório Gurgel,4
17766,2006,REPUBLICANOS,Humaitá,2
17767,2006,REPUBLICANOS,Inhaúma,4
17768,2006,REPUBLICANOS,Inhoaíba,7
17769,2006,REPUBLICANOS,Ipanema,1
17770,2006,REPUBLICANOS,Irajá,14
17771,2006,REPUBLICANOS,Itanhangá,2
17772,2006,REPUBLICANOS,Jacarepaguá,7
17773,2006,REPUBLICANOS,Jacarezinho,2
17774,2006,REPUBLICANOS,Jacaré,5
17775,2006,REPUBLICANOS,Jardim América,14
17776,2006,REPUBLICANOS,Jardim Botânico,1
17777,2006,REPUBLICANOS,Jardim Carioca,5
17778,2006,REPUBLICANOS,Jardim Guanabara,9
17779,2006,REPUBLICANOS,Jardim Sulacap,1
17780,2006,REPUBLICANOS,Lagoa,2
17781,2006,REPUBLICANOS,Lapa,4
17782,2006,REPUBLICANOS,Laranjeiras,1
17783,2006,REPUBLICANOS,Leblon,2
17784,2006,REPUBLICANOS,Leme,1
17785,2006,REPUBLICANOS,Lins de Vasconcelos,7
17786,2006,REPUBLICANOS,Madureira,15
17787,2006,REPUBLICANOS,Magalhães Bastos,3
17788,2006,REPUBLICANOS,Manguinhos,5
17789,2006,REPUBLICANOS,Maracanã,1
17790,2006,REPUBLICANOS,Marechal Hermes,12
17791,2006,REPUBLICANOS,Maré,22
17792,2006,REPUBLICANOS,Méier,19
17793,2006,REPUBLICANOS,Olaria,7
17794,2006,REPUBLICANOS,Osvaldo Cruz,2
17795,2006,REPUBLICANOS,Paciência,19
17796,2006,REPUBLICANOS,Padre Miguel,14
17797,2006,REPUBLICANOS,Parada de Lucas,5
17798,2006,REPUBLICANOS,Parque Anchieta,13
17799,2006,REPUBLICANOS,Parque Colúmbia,1
17800,2006,REPUBLICANOS,Pavuna,19
17801,2006,REPUBLICANOS,Pechincha,5
17802,2006,REPUBLICANOS,Penha,20
17803,2006,REPUBLICANOS,Penha Circular,7
17804,2006,REPUBLICANOS,Piedade,15
17805,2006,REPUBLICANOS,Pilares,9
17806,2006,REPUBLICANOS,Portuguesa,3
17807,2006,REPUBLICANOS,Praia da Bandeira,1
17808,2006,REPUBLICANOS,Praça Seca,9
17809,2006,REPUBLICANOS,Quintino Bocaiúva,2
17810,2006,REPUBLICANOS,Ramos,18
17811,2006,REPUBLICANOS,Realengo,23
17812,2006,REPUBLICANOS,Recreio dos Bandeirantes,8
17813,2006,REPUBLICANOS,Ricardo de Albuquerque,4
17814,2006,REPUBLICANOS,Rio Comprido,5
17815,2006,REPUBLICANOS,Rocha,3
17816,2006,REPUBLICANOS,Rocha Miranda,12
17817,2006,REPUBLICANOS,Rocinha,5
17818,2006,REPUBLICANOS,Santa Cruz,58
17819,2006,REPUBLICANOS,Santa Teresa,13
17820,2006,REPUBLICANOS,Santo Cristo,1
17821,2006,REPUBLICANOS,Santíssimo,2
17822,2006,REPUBLICANOS,Saúde,5
17823,2006,REPUBLICANOS,Senador Camará,13
17824,2006,REPUBLICANOS,Senador Vasconcelos,5
17825,2006,REPUBLICANOS,Sepetiba,21
17826,2006,REPUBLICANOS,São Conrado,8
17827,2006,REPUBLICANOS,São Cristóvão,8
17828,2006,REPUBLICANOS,São Francisco Xavier,17
17829,2006,REPUBLICANOS,Tanque,5
17830,2006,REPUBLICANOS,Taquara,9
17831,2006,REPUBLICANOS,Tauá,3
17832,2006,REPUBLICANOS,Tijuca,22
17833,2006,REPUBLICANOS,Todos os Santos,3
17834,2006,REPUBLICANOS,Tomás Coelho,5
17835,2006,REPUBLICANOS,Turiaçú,2
17836,2006,REPUBLICANOS,Urca,2
17837,2006,REPUBLICANOS,Vargem Grande,4
17838,2006,REPUBLICANOS,Vargem Pequena,1
17839,2006,REPUBLICANOS,Vasco da Gama,9
17840,2006,REPUBLICANOS,Vaz Lobo,2
17841,2006,REPUBLICANOS,Vidigal,12
17842,2006,REPUBLICANOS,Vigário Geral,5
17843,2006,REPUBLICANOS,Vila Isabel,5
